# HelioClim-3 Archive Database of Solar Irradiance v5 (derived from satellite data) and meteorological data (MERRA-2/NASA and GFS/NCEP)
# Provider;MINES ParisTech / Armines / Transvalor (France), National Aeronautics and Space Administration (NASA) / Goddard Space Flight Center and National Centers for Environmental Prediction (NCEP)
# More information at;http://www.soda-pro.com, http://gmao.gsfc.nasa.gov/reanalysis/MERRA-2 and https://www.emc.ncep.noaa.gov/emc/pages/numerical_forecast_systems/gfs/documentation.php
# gfs update info;date 2023-12-26 - cycle 0
# Site latitude (positive means North);24.562
# Site longitude (positive means East);50.954
# Elevation (m);7
# Date beginning;2023-12-26
# Date end;2023-12-26
# Meteo Data;no MERRA-2 data for this period / GFS data from 2023-12-26 to 2023-12-26
# Time reference (hour);UT
# Summarization (period of integration);15 minutes (min)
# Date - Instant;The date or instant given for each value corresponds to the end of the summarization
# Tilt angle (degrees);-999 (tracking)
# Azimuth angle (degrees);-999 (tracking)
# Albedo of the ground;0.20
# Take into account the shadows due to relief?;1 (yes, with horizon computed from SRTM)
# Calibration;None
# Minimum Sun Elevation;2
# 
# Columns:
# Irradiation (Wh/m2);Irradiation over the period (-999 if no data)
# Clear-Sky (Wh/m2);Irradiation over the period if the sky were clear
# Top of Atmosphere (Wh/m2);Irradiation over the period at the top of the atmosphere (extraterrestrial)
# Code;0: no data, 1: sun below horizon, 2: satellite assessment, 5: interpolation in time, 6: forecast
# Temperature (K);Temperature at 2 m above ground
# Relative humidity (%);Relative humidity at 2 m above ground
# Pressure (hPa);Pressure at ground level
# Wind speed (m/s);Wind speed at 10 m above ground
# Wind direction (deg);Wind direction at 10 m above ground (0 means from North, 90 from East...)
# Rainfall (kg/m2);Rainfall (= rain depth in mm)
# Snowfall (kg/m2);Snowfall
# Snow depth (m);Snow depth

# Irradiation values from HelioClim-3 and meteorological data (MERRA-2 and GFS)
# Date;Time;Direct Inclined;Diffuse Inclined;Reflected;Global Inclined;Direct Horiz;Diffuse Horiz;Global Horiz;Clear-Sky;Top of Atmosphere;Code;Temperature;Relative Humidity;Pressure;Wind speed;Wind direction;Rainfall;Snowfall;Snow depth
2023-12-26;00:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;293.19;71.51;1013.77;2.24;13.53;0.000000;0.000000;0.000000
2023-12-26;00:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;293.14;71.49;1013.84;2.28;11.57;0.000000;0.000000;0.000000
2023-12-26;00:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;293.08;71.46;1013.90;2.31;9.68;0.000000;0.000000;0.000000
2023-12-26;01:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;293.03;71.44;1013.96;2.35;7.84;0.000000;0.000000;0.000000
2023-12-26;01:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;292.98;71.41;1014.03;2.39;6.07;0.000000;0.000000;0.000000
2023-12-26;01:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;292.93;71.38;1014.09;2.43;4.35;0.000000;0.000000;0.000000
2023-12-26;01:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;292.88;71.36;1014.16;2.48;2.70;0.000000;0.000000;0.000000
2023-12-26;02:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;292.82;71.33;1014.22;2.52;1.10;0.000000;0.000000;0.000000
2023-12-26;02:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;292.77;71.31;1014.29;2.57;359.56;0.000000;0.000000;0.000000
2023-12-26;02:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;292.72;71.28;1014.35;2.62;358.08;0.000000;0.000000;0.000000
2023-12-26;02:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;292.67;71.25;1014.41;2.67;356.65;0.000000;0.000000;0.000000
2023-12-26;03:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;292.62;71.23;1014.48;2.72;355.28;0.000000;0.000000;0.000000
2023-12-26;03:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;292.87;69.48;1014.62;2.79;355.12;0.000000;0.000000;0.000000
2023-12-26;03:30;0.0805;0.0215;0.0043;0.1063;0.0019;0.0431;0.0450;0.4967;2.5109;5;293.13;67.74;1014.76;2.85;354.97;0.000000;0.000000;0.000000
2023-12-26;03:45;1.2446;0.6898;0.1219;2.0564;0.0724;1.2154;1.2878;5.0578;19.0773;2;293.38;66.00;1014.90;2.91;354.83;0.000000;0.000000;0.000000
2023-12-26;04:00;2.0151;2.1525;0.3436;4.5112;0.2154;3.5910;3.8064;12.4560;37.5411;2;293.64;64.25;1015.04;2.98;354.69;0.000000;0.000000;0.000000
2023-12-26;04:15;2.2599;3.5680;0.5263;6.3542;0.3572;5.8247;6.1819;21.8917;55.5961;2;293.90;62.51;1015.18;3.04;354.55;0.000000;0.000000;0.000000
2023-12-26;04:30;2.6375;5.5015;0.7394;8.8784;0.5479;8.6902;9.2381;32.7818;73.1651;2;294.15;60.76;1015.32;3.10;354.42;0.000000;0.000000;0.000000
2023-12-26;04:45;2.8587;7.4713;0.9139;11.2439;0.7304;11.4393;12.1697;44.5685;90.1728;2;294.41;59.02;1015.46;3.16;354.30;0.000000;0.000000;0.000000
2023-12-26;05:00;2.7553;8.8234;0.9941;12.5729;0.8315;13.2004;14.0318;56.7977;106.5464;2;294.66;57.28;1015.60;3.23;354.18;0.000000;0.000000;0.000000
2023-12-26;05:15;3.2073;11.7912;1.2146;16.2131;1.1131;17.1087;18.2218;69.1213;122.2157;2;294.92;55.53;1015.74;3.29;354.07;0.000000;0.000000;0.000000
2023-12-26;05:30;4.9490;17.8325;1.6763;24.4578;1.9318;24.8466;26.7783;81.2770;137.1138;2;295.18;53.79;1015.88;3.35;353.96;0.000000;0.000000;0.000000
2023-12-26;05:45;12.5541;28.8544;2.4939;43.9024;5.4118;37.1374;42.5492;93.0651;151.1767;6;295.43;52.04;1016.01;3.42;353.85;0.000000;0.000000;0.000000
2023-12-26;06:00;15.7041;34.5956;2.7660;53.0657;7.3097;43.1020;50.4117;104.3308;164.3443;6;295.69;50.30;1016.15;3.48;353.75;0.000000;0.000000;0.000000
2023-12-26;06:15;16.0394;38.1128;2.8034;56.9556;8.0210;46.7787;54.7997;114.8946;176.5602;6;295.92;49.77;1015.99;3.57;353.96;0.000000;0.000000;0.000000
2023-12-26;06:30;16.5494;41.5045;2.8444;60.8983;8.8046;50.2911;59.0956;124.6412;187.7721;6;296.15;49.25;1015.82;3.65;354.17;0.000000;0.000000;0.000000
2023-12-26;06:45;17.1917;44.8038;2.8672;64.8627;9.6384;53.6033;63.2417;133.5496;197.9319;6;296.38;48.72;1015.66;3.74;354.37;0.000000;0.000000;0.000000
2023-12-26;07:00;17.5253;47.5765;2.8818;67.9836;10.2753;56.4427;66.7180;141.5524;206.9962;6;296.61;48.19;1015.49;3.83;354.55;0.000000;0.000000;0.000000
2023-12-26;07:15;17.5651;49.9317;2.8608;70.3576;10.6919;58.8009;69.4929;148.5932;214.9261;6;296.84;47.66;1015.33;3.91;354.73;0.000000;0.000000;0.000000
2023-12-26;07:30;17.3314;51.8704;2.8039;72.0056;10.8826;60.6697;71.5523;154.6252;221.6877;6;297.07;47.14;1015.16;4.00;354.90;0.000000;0.000000;0.000000
2023-12-26;07:45;17.7041;53.9188;2.7644;74.3874;11.3958;62.5312;73.9271;159.6098;227.2520;6;297.30;46.61;1015.00;4.09;355.07;0.000000;0.000000;0.000000
2023-12-26;08:00;18.1226;55.4181;2.7847;76.3255;11.8880;64.0593;75.9473;163.5163;231.5952;6;297.53;46.08;1014.83;4.17;355.23;0.000000;0.000000;0.000000
2023-12-26;08:15;18.5083;56.5597;2.7989;77.8669;12.3036;65.1989;77.5024;166.3211;234.6987;6;297.76;45.55;1014.67;4.26;355.38;0.000000;0.000000;0.000000
2023-12-26;08:30;18.6330;57.2471;2.7838;78.6639;12.4838;65.8214;78.3052;168.0074;236.5493;6;297.99;45.03;1014.50;4.35;355.52;0.000000;0.000000;0.000000
2023-12-26;08:45;18.6389;57.5139;2.7600;78.9128;12.5189;66.0013;78.5202;168.5653;237.1389;6;298.22;44.50;1014.34;4.44;355.66;0.000000;0.000000;0.000000
2023-12-26;09:00;18.6565;57.1826;2.7988;78.6379;12.4951;65.8089;78.3040;167.9913;236.4651;6;298.45;43.97;1014.17;4.52;355.79;0.000000;0.000000;0.000000
2023-12-26;09:15;18.4767;56.3814;2.8251;77.6832;12.2738;65.1311;77.4049;166.1515;234.5307;6;298.42;44.24;1014.11;4.65;355.12;0.000000;0.000000;0.000000
2023-12-26;09:30;18.0050;55.1073;2.8199;75.9322;11.7981;63.9182;75.7163;163.0385;231.3440;6;298.39;44.51;1014.04;4.79;354.49;0.000000;0.000000;0.000000
2023-12-26;09:45;17.4857;53.4679;2.8065;73.7601;11.2389;62.3063;73.5452;158.8230;226.9188;6;298.37;44.78;1013.98;4.92;353.89;0.000000;0.000000;0.000000
2023-12-26;10:00;17.0464;51.3108;2.8519;71.2091;10.6837;60.3808;71.0646;153.5294;221.2739;6;298.34;45.05;1013.92;5.06;353.33;0.000000;0.000000;0.000000
2023-12-26;10:15;17.1919;49.2644;2.9132;69.3694;10.4411;58.4489;68.8900;147.1897;214.4334;6;298.31;45.32;1013.85;5.19;352.79;0.000000;0.000000;0.000000
2023-12-26;10:30;17.0006;46.7683;2.9325;66.7014;9.9407;55.9876;65.9282;139.8439;206.4268;6;298.28;45.59;1013.79;5.32;352.28;0.000000;0.000000;0.000000
2023-12-26;10:45;16.5462;43.8818;2.9150;63.3430;9.2468;53.0622;62.3090;131.5417;197.2882;6;298.25;45.86;1013.73;5.46;351.80;0.000000;0.000000;0.000000
2023-12-26;11:00;15.7356;40.4477;2.8820;59.0653;8.3404;49.6395;57.9798;122.3434;187.0569;6;298.22;46.13;1013.66;5.60;351.33;0.000000;0.000000;0.000000
2023-12-26;11:15;15.1665;37.0112;2.8350;55.0126;7.5517;46.0832;53.6349;112.3221;175.7765;6;298.20;46.40;1013.60;5.73;350.90;0.000000;0.000000;0.000000
2023-12-26;11:30;14.7072;33.4275;2.7861;50.9208;6.8104;42.3407;49.1511;101.5667;163.4955;6;298.17;46.67;1013.53;5.87;350.48;0.000000;0.000000;0.000000
2023-12-26;11:45;14.3145;29.8387;2.6990;46.8522;6.0973;38.4171;44.5145;90.1870;150.2664;6;298.14;46.94;1013.47;6.00;350.08;0.000000;0.000000;0.000000
2023-12-26;12:00;12.1601;25.1288;2.4607;39.7497;4.6945;33.3416;38.0360;78.3215;136.1459;6;298.11;47.21;1013.41;6.14;349.69;0.000000;0.000000;0.000000
2023-12-26;12:15;11.4917;21.4525;2.2700;35.2142;3.9465;28.9986;32.9451;66.2819;121.1944;6;297.85;48.51;1013.48;6.09;349.71;0.000000;0.000000;0.000000
2023-12-26;12:30;11.0574;17.9614;2.0692;31.0880;3.3059;24.7214;28.0273;54.2752;105.4760;6;297.59;49.82;1013.55;6.04;349.72;0.000000;0.000000;0.000000
