# HelioClim-3 Archive Database of Solar Irradiance v5 (derived from satellite data) and meteorological data (MERRA-2/NASA and GFS/NCEP)
# Provider;MINES ParisTech / Armines / Transvalor (France), National Aeronautics and Space Administration (NASA) / Goddard Space Flight Center and National Centers for Environmental Prediction (NCEP)
# More information at;http://www.soda-pro.com, http://gmao.gsfc.nasa.gov/reanalysis/MERRA-2 and https://www.emc.ncep.noaa.gov/emc/pages/numerical_forecast_systems/gfs/documentation.php
# gfs update info;date 2023-12-26 - cycle 0
# Site latitude (positive means North);24.616
# Site longitude (positive means East);50.895
# Elevation (m);4
# Date beginning;2023-12-26
# Date end;2023-12-26
# Meteo Data;no MERRA-2 data for this period / GFS data from 2023-12-26 to 2023-12-26
# Time reference (hour);UT
# Summarization (period of integration);15 minutes (min)
# Date - Instant;The date or instant given for each value corresponds to the end of the summarization
# Tilt angle (degrees);-999 (tracking)
# Azimuth angle (degrees);-999 (tracking)
# Albedo of the ground;0.20
# Take into account the shadows due to relief?;1 (yes, with horizon computed from SRTM)
# Calibration;None
# Minimum Sun Elevation;2
# 
# Columns:
# Irradiation (Wh/m2);Irradiation over the period (-999 if no data)
# Clear-Sky (Wh/m2);Irradiation over the period if the sky were clear
# Top of Atmosphere (Wh/m2);Irradiation over the period at the top of the atmosphere (extraterrestrial)
# Code;0: no data, 1: sun below horizon, 2: satellite assessment, 5: interpolation in time, 6: forecast
# Temperature (K);Temperature at 2 m above ground
# Relative humidity (%);Relative humidity at 2 m above ground
# Pressure (hPa);Pressure at ground level
# Wind speed (m/s);Wind speed at 10 m above ground
# Wind direction (deg);Wind direction at 10 m above ground (0 means from North, 90 from East...)
# Rainfall (kg/m2);Rainfall (= rain depth in mm)
# Snowfall (kg/m2);Snowfall
# Snow depth (m);Snow depth

# Irradiation values from HelioClim-3 and meteorological data (MERRA-2 and GFS)
# Date;Time;Direct Inclined;Diffuse Inclined;Reflected;Global Inclined;Direct Horiz;Diffuse Horiz;Global Horiz;Clear-Sky;Top of Atmosphere;Code;Temperature;Relative Humidity;Pressure;Wind speed;Wind direction;Rainfall;Snowfall;Snow depth
2023-12-26;00:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;293.11;71.02;1013.49;2.17;9.43;0.000000;0.000000;0.000000
2023-12-26;00:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;293.07;71.00;1013.55;2.22;7.71;0.000000;0.000000;0.000000
2023-12-26;00:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;293.03;70.99;1013.62;2.26;6.05;0.000000;0.000000;0.000000
2023-12-26;01:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;292.99;70.97;1013.68;2.30;4.46;0.000000;0.000000;0.000000
2023-12-26;01:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;292.94;70.95;1013.74;2.35;2.93;0.000000;0.000000;0.000000
2023-12-26;01:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;292.90;70.93;1013.80;2.40;1.46;0.000000;0.000000;0.000000
2023-12-26;01:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;292.86;70.91;1013.87;2.45;0.04;0.000000;0.000000;0.000000
2023-12-26;02:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;292.82;70.89;1013.93;2.50;358.69;0.000000;0.000000;0.000000
2023-12-26;02:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;292.77;70.87;1013.99;2.55;357.39;0.000000;0.000000;0.000000
2023-12-26;02:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;292.73;70.85;1014.06;2.61;356.14;0.000000;0.000000;0.000000
2023-12-26;02:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;292.69;70.83;1014.12;2.66;354.95;0.000000;0.000000;0.000000
2023-12-26;03:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;292.64;70.82;1014.18;2.72;353.80;0.000000;0.000000;0.000000
2023-12-26;03:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;292.89;69.17;1014.32;2.80;353.77;0.000000;0.000000;0.000000
2023-12-26;03:30;0.0777;0.0204;0.0040;0.1021;0.0018;0.0405;0.0423;0.4813;2.4206;5;293.13;67.52;1014.46;2.87;353.73;0.000000;0.000000;0.000000
2023-12-26;03:45;1.2187;0.6744;0.1169;2.0100;0.0702;1.1793;1.2496;5.0136;18.8933;2;293.38;65.87;1014.60;2.95;353.70;0.000000;0.000000;0.000000
2023-12-26;04:00;2.0139;2.1603;0.3379;4.5122;0.2142;3.5734;3.7876;12.3985;37.3475;2;293.62;64.22;1014.74;3.02;353.67;0.000000;0.000000;0.000000
2023-12-26;04:15;2.2734;3.6058;0.5215;6.4007;0.3582;5.8386;6.1968;21.8250;55.3933;2;293.87;62.58;1014.88;3.10;353.64;0.000000;0.000000;0.000000
2023-12-26;04:30;2.6432;5.5293;0.7318;8.9042;0.5474;8.6832;9.2306;32.7116;72.9532;2;294.11;60.93;1015.02;3.18;353.61;0.000000;0.000000;0.000000
2023-12-26;04:45;2.8264;7.4196;0.8964;11.1423;0.7204;11.3160;12.0365;44.5009;89.9521;2;294.36;59.28;1015.16;3.25;353.59;0.000000;0.000000;0.000000
2023-12-26;05:00;2.9014;9.2611;1.0211;13.1836;0.8750;13.7361;14.6111;56.7382;106.3173;2;294.60;57.63;1015.29;3.33;353.56;0.000000;0.000000;0.000000
2023-12-26;05:15;3.8611;13.4624;1.3433;18.6667;1.3410;19.2188;20.5598;69.0748;121.9786;2;294.85;55.98;1015.43;3.40;353.54;0.000000;0.000000;0.000000
2023-12-26;05:30;8.3254;22.3986;2.0353;32.7593;3.2528;30.0112;33.2640;81.2472;136.8690;2;295.09;54.33;1015.57;3.48;353.51;0.000000;0.000000;0.000000
2023-12-26;05:45;18.0064;32.6127;2.7379;53.3570;7.7222;40.1176;47.8398;93.0550;150.9247;6;295.33;52.69;1015.71;3.56;353.49;0.000000;0.000000;0.000000
2023-12-26;06:00;19.8457;37.0599;2.8922;59.7977;9.2221;44.7106;53.9327;104.3427;164.0855;6;295.58;51.04;1015.85;3.63;353.47;0.000000;0.000000;0.000000
2023-12-26;06:15;20.2131;40.6242;2.9345;63.7718;10.0952;48.4729;58.5682;114.9067;176.2951;6;295.77;50.85;1015.69;3.72;353.83;0.000000;0.000000;0.000000
2023-12-26;06:30;20.6508;44.0261;2.9597;67.6366;10.9655;51.9839;62.9494;124.6308;187.5012;6;295.95;50.67;1015.53;3.80;354.18;0.000000;0.000000;0.000000
2023-12-26;06:45;20.4327;46.9237;2.9264;70.2828;11.4400;54.9670;66.4070;133.5143;197.6558;6;296.14;50.48;1015.37;3.89;354.51;0.000000;0.000000;0.000000
2023-12-26;07:00;21.2961;50.0852;2.9318;74.3130;12.4708;58.0269;70.4976;141.4902;206.7154;6;296.33;50.29;1015.21;3.98;354.83;0.000000;0.000000;0.000000
2023-12-26;07:15;22.5866;53.2039;2.9303;78.7209;13.7335;60.8940;74.6276;148.5025;214.6412;6;296.52;50.11;1015.05;4.06;355.13;0.000000;0.000000;0.000000
2023-12-26;07:30;23.9448;55.9557;2.9363;82.8368;15.0173;63.4061;78.4234;154.5046;221.3993;6;296.71;49.92;1014.89;4.15;355.42;0.000000;0.000000;0.000000
2023-12-26;07:45;25.3108;58.3743;2.9270;86.6122;16.2721;65.5237;81.7958;159.4583;226.9608;6;296.89;49.74;1014.73;4.23;355.70;0.000000;0.000000;0.000000
2023-12-26;08:00;26.1959;60.1350;2.9198;89.2508;17.1621;67.1127;84.2747;163.3331;231.3017;6;297.08;49.55;1014.58;4.32;355.97;0.000000;0.000000;0.000000
2023-12-26;08:15;26.5672;61.3356;2.8904;90.7933;17.6383;68.1775;85.8158;166.1055;234.4037;6;297.27;49.36;1014.41;4.41;356.23;0.000000;0.000000;0.000000
2023-12-26;08:30;26.7230;61.9822;2.8819;91.5871;17.8817;68.7955;86.6772;167.7592;236.2532;6;297.46;49.18;1014.26;4.49;356.48;0.000000;0.000000;0.000000
2023-12-26;08:45;27.0741;62.3455;2.8779;92.2976;18.1617;69.0664;87.2281;168.2843;236.8425;6;297.64;48.99;1014.10;4.58;356.71;0.000000;0.000000;0.000000
2023-12-26;09:00;26.6865;61.9398;2.8818;91.5081;17.8509;68.7601;86.6111;167.6776;236.1691;6;297.83;48.81;1013.94;4.67;356.94;0.000000;0.000000;0.000000
