# HelioClim-3 Archive Database of Solar Irradiance v5 (derived from satellite data) and meteorological data (MERRA-2/NASA and GFS/NCEP)
# Provider;MINES ParisTech / Armines / Transvalor (France), National Aeronautics and Space Administration (NASA) / Goddard Space Flight Center and National Centers for Environmental Prediction (NCEP)
# More information at;http://www.soda-pro.com, http://gmao.gsfc.nasa.gov/reanalysis/MERRA-2 and https://www.emc.ncep.noaa.gov/emc/pages/numerical_forecast_systems/gfs/documentation.php
# gfs update info;date 2023-12-26 - cycle 0
# Site latitude (positive means North);24.616
# Site longitude (positive means East);51.132
# Elevation (m);30
# Date beginning;2023-12-26
# Date end;2023-12-26
# Meteo Data;no MERRA-2 data for this period / GFS data from 2023-12-26 to 2023-12-26
# Time reference (hour);UT
# Summarization (period of integration);15 minutes (min)
# Date - Instant;The date or instant given for each value corresponds to the end of the summarization
# Tilt angle (degrees);-999 (tracking)
# Azimuth angle (degrees);-999 (tracking)
# Albedo of the ground;0.20
# Take into account the shadows due to relief?;1 (yes, with horizon computed from SRTM)
# Calibration;None
# Minimum Sun Elevation;2
# 
# Columns:
# Irradiation (Wh/m2);Irradiation over the period (-999 if no data)
# Clear-Sky (Wh/m2);Irradiation over the period if the sky were clear
# Top of Atmosphere (Wh/m2);Irradiation over the period at the top of the atmosphere (extraterrestrial)
# Code;0: no data, 1: sun below horizon, 2: satellite assessment, 5: interpolation in time, 6: forecast
# Temperature (K);Temperature at 2 m above ground
# Relative humidity (%);Relative humidity at 2 m above ground
# Pressure (hPa);Pressure at ground level
# Wind speed (m/s);Wind speed at 10 m above ground
# Wind direction (deg);Wind direction at 10 m above ground (0 means from North, 90 from East...)
# Rainfall (kg/m2);Rainfall (= rain depth in mm)
# Snowfall (kg/m2);Snowfall
# Snow depth (m);Snow depth

# Irradiation values from HelioClim-3 and meteorological data (MERRA-2 and GFS)
# Date;Time;Direct Inclined;Diffuse Inclined;Reflected;Global Inclined;Direct Horiz;Diffuse Horiz;Global Horiz;Clear-Sky;Top of Atmosphere;Code;Temperature;Relative Humidity;Pressure;Wind speed;Wind direction;Rainfall;Snowfall;Snow depth
2023-12-26;00:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;293.58;72.23;1017.09;2.30;16.21;0.000000;0.000000;0.000000
2023-12-26;00:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;293.52;71.92;1017.16;2.34;13.64;0.000000;0.000000;0.000000
2023-12-26;00:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;293.46;71.60;1017.23;2.38;11.15;0.000000;0.000000;0.000000
2023-12-26;01:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;293.40;71.29;1017.30;2.42;8.75;0.000000;0.000000;0.000000
2023-12-26;01:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;293.34;70.98;1017.36;2.47;6.44;0.000000;0.000000;0.000000
2023-12-26;01:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;293.28;70.66;1017.43;2.52;4.22;0.000000;0.000000;0.000000
2023-12-26;01:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;293.22;70.35;1017.50;2.58;2.10;0.000000;0.000000;0.000000
2023-12-26;02:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;293.16;70.04;1017.57;2.64;0.07;0.000000;0.000000;0.000000
2023-12-26;02:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;293.10;69.73;1017.63;2.70;358.13;0.000000;0.000000;0.000000
2023-12-26;02:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;293.04;69.41;1017.70;2.76;356.27;0.000000;0.000000;0.000000
2023-12-26;02:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;292.98;69.10;1017.77;2.83;354.51;0.000000;0.000000;0.000000
2023-12-26;03:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;292.92;68.79;1017.84;2.90;352.83;0.000000;0.000000;0.000000
2023-12-26;03:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;293.18;67.04;1017.97;2.94;352.34;0.000000;0.000000;0.000000
2023-12-26;03:30;0.1207;0.0318;0.0061;0.1586;0.0031;0.0613;0.0644;0.6331;3.1296;5;293.43;65.29;1018.11;2.99;351.86;0.000000;0.000000;0.000000
2023-12-26;03:45;1.2073;0.7004;0.1213;2.0291;0.0730;1.2264;1.2995;5.4169;20.1904;2;293.68;63.55;1018.25;3.03;351.39;0.000000;0.000000;0.000000
2023-12-26;04:00;1.9910;2.2088;0.3441;4.5439;0.2191;3.6540;3.8732;12.9265;38.6227;2;293.94;61.80;1018.38;3.07;350.94;0.000000;0.000000;0.000000
2023-12-26;04:15;2.2498;3.6531;0.5256;6.4284;0.3627;5.9096;6.2724;22.4422;56.6412;2;294.19;60.05;1018.52;3.11;350.50;0.000000;0.000000;0.000000
2023-12-26;04:30;2.7195;5.7690;0.7580;9.2465;0.5725;9.0301;9.6026;33.3826;74.1688;2;294.44;58.31;1018.66;3.16;350.07;0.000000;0.000000;0.000000
2023-12-26;04:45;2.8505;7.5901;0.9108;11.3513;0.7365;11.5492;12.2857;45.1958;91.1304;2;294.69;56.56;1018.79;3.20;349.65;0.000000;0.000000;0.000000
2023-12-26;05:00;3.4252;10.6383;1.1598;15.2233;1.0466;15.6380;16.6846;57.4337;107.4533;2;294.95;54.81;1018.93;3.24;349.25;0.000000;0.000000;0.000000
2023-12-26;05:15;6.4315;17.6154;1.7345;25.7814;2.2642;24.4216;26.6859;69.7526;123.0677;2;295.20;53.07;1019.07;3.29;348.85;0.000000;0.000000;0.000000
2023-12-26;05:30;27.9774;32.8391;2.9663;63.7829;11.0570;37.6782;48.7352;81.8933;137.9066;2;295.45;51.32;1019.21;3.33;348.46;0.000000;0.000000;0.000000
2023-12-26;05:45;65.7146;45.3451;4.0222;115.0818;28.3607;42.2563;70.6170;93.6584;151.9067;6;295.71;49.57;1019.34;3.37;348.09;0.000000;0.000000;0.000000
2023-12-26;06:00;78.5756;50.0166;4.3562;132.9484;36.7440;44.9027;81.6467;104.8946;165.0079;6;295.96;47.83;1019.48;3.42;347.72;0.000000;0.000000;0.000000
2023-12-26;06:15;84.5123;53.3218;4.4939;142.3280;42.4207;47.7108;90.1315;115.4390;177.1540;6;296.23;47.22;1019.31;3.49;347.28;0.000000;0.000000;0.000000
2023-12-26;06:30;91.8659;56.1265;4.6237;152.6162;49.0076;49.8214;98.8290;125.1824;188.2932;6;296.50;46.61;1019.14;3.57;346.86;0.000000;0.000000;0.000000
2023-12-26;06:45;93.9175;58.5421;4.6140;157.0736;52.7703;52.4112;105.1815;134.0828;198.3776;6;296.77;45.99;1018.97;3.65;346.46;0.000000;0.000000;0.000000
2023-12-26;07:00;95.2453;60.6423;4.5844;160.4720;55.9444;54.7794;110.7238;142.0729;207.3642;6;297.05;45.38;1018.80;3.72;346.07;0.000000;0.000000;0.000000
2023-12-26;07:15;98.9701;62.3457;4.5615;165.8773;60.3348;56.3117;116.6465;149.0967;215.2144;6;297.32;44.77;1018.63;3.80;345.70;0.000000;0.000000;0.000000
2023-12-26;07:30;102.9323;63.6147;4.5540;171.1010;64.6955;57.3907;122.0862;155.1076;221.8946;6;297.59;44.16;1018.46;3.88;345.34;0.000000;0.000000;0.000000
