# HelioClim-3 Archive Database of Solar Irradiance v5 (derived from satellite data) and meteorological data (MERRA-2/NASA and GFS/NCEP)
# Provider;MINES ParisTech / Armines / Transvalor (France), National Aeronautics and Space Administration (NASA) / Goddard Space Flight Center and National Centers for Environmental Prediction (NCEP)
# More information at;http://www.soda-pro.com, http://gmao.gsfc.nasa.gov/reanalysis/MERRA-2 and https://www.emc.ncep.noaa.gov/emc/pages/numerical_forecast_systems/gfs/documentation.php
# gfs update info;date 2022-10-18 - cycle 0
# Site latitude (positive means North);24.616
# Site longitude (positive means East);51.132
# Elevation (m);30
# Date beginning;2022-10-18
# Date end;2022-10-18
# Meteo Data;no MERRA-2 data for this period / GFS data from 2022-10-18 to 2022-10-18
# Time reference (hour);UT
# Summarization (period of integration);15 minutes (min)
# Date - Instant;The date or instant given for each value corresponds to the end of the summarization
# Tilt angle (degrees);-999 (tracking)
# Azimuth angle (degrees);-999 (tracking)
# Albedo of the ground;0.20
# Take into account the shadows due to relief?;1 (yes, with horizon computed from SRTM)
# Calibration;None
# Minimum Sun Elevation;2
# 
# Columns:
# Irradiation (Wh/m2);Irradiation over the period (-999 if no data)
# Clear-Sky (Wh/m2);Irradiation over the period if the sky were clear
# Top of Atmosphere (Wh/m2);Irradiation over the period at the top of the atmosphere (extraterrestrial)
# Code;0: no data, 1: sun below horizon, 2: satellite assessment, 5: interpolation in time, 6: forecast
# Temperature (K);Temperature at 2 m above ground
# Relative humidity (%);Relative humidity at 2 m above ground
# Pressure (hPa);Pressure at ground level
# Wind speed (m/s);Wind speed at 10 m above ground
# Wind direction (deg);Wind direction at 10 m above ground (0 means from North, 90 from East...)
# Rainfall (kg/m2);Rainfall (= rain depth in mm)
# Snowfall (kg/m2);Snowfall
# Snow depth (m);Snow depth

# Irradiation values from HelioClim-3 and meteorological data (MERRA-2 and GFS)
# Date;Time;Direct Inclined;Diffuse Inclined;Reflected;Global Inclined;Direct Horiz;Diffuse Horiz;Global Horiz;Clear-Sky;Top of Atmosphere;Code;Temperature;Relative Humidity;Pressure;Wind speed;Wind direction;Rainfall;Snowfall;Snow depth
2022-10-18;00:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;298.92;44.29;1010.44;3.15;341.17;0.000000;0.000000;0.000000
2022-10-18;00:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;298.88;44.74;1010.49;3.15;342.24;0.000000;0.000000;0.000000
2022-10-18;00:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;298.85;45.18;1010.54;3.16;343.31;0.000000;0.000000;0.000000
2022-10-18;01:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;298.82;45.63;1010.59;3.17;344.38;0.000000;0.000000;0.000000
2022-10-18;01:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;298.79;46.08;1010.64;3.18;345.43;0.000000;0.000000;0.000000
2022-10-18;01:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;298.75;46.52;1010.69;3.19;346.48;0.000000;0.000000;0.000000
2022-10-18;01:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;298.72;46.97;1010.74;3.20;347.53;0.000000;0.000000;0.000000
2022-10-18;02:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;298.69;47.41;1010.79;3.21;348.56;0.000000;0.000000;0.000000
2022-10-18;02:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;298.66;47.86;1010.84;3.22;349.59;0.000000;0.000000;0.000000
2022-10-18;02:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;298.62;48.31;1010.88;3.24;350.61;0.000000;0.000000;0.000000
2022-10-18;02:45;0.1596;0.0466;0.0091;0.2152;0.0039;0.0917;0.0956;0.5757;2.3408;5;298.59;48.75;1010.93;3.25;351.62;0.000000;0.000000;0.000000
2022-10-18;03:00;2.3083;1.3782;0.2259;3.9123;0.1363;2.2800;2.4163;6.4451;19.7374;5;298.56;49.20;1010.98;3.27;352.62;0.000000;0.000000;0.000000
2022-10-18;03:15;2.6431;3.0911;0.4651;6.1993;0.3064;4.9646;5.2710;16.3983;39.6557;2;299.17;47.31;1011.06;3.29;353.92;0.000000;0.000000;0.000000
2022-10-18;03:30;3.1853;5.2882;0.7310;9.2045;0.5506;8.2973;8.8480;28.8172;59.3018;2;299.78;45.43;1011.14;3.31;355.21;0.000000;0.000000;0.000000
2022-10-18;03:45;11.3421;13.1203;1.5278;25.9901;2.6939;17.2061;19.8999;42.7326;78.5913;2;300.40;43.54;1011.23;3.33;356.47;0.000000;0.000000;0.000000
2022-10-18;04:00;52.1289;29.9240;2.9609;85.0138;14.9512;26.4387;41.3900;57.4474;97.4417;2;301.01;41.66;1011.31;3.35;357.73;0.000000;0.000000;0.000000
2022-10-18;04:15;83.8142;38.8900;3.8460;126.5502;28.2770;29.6826;57.9596;72.4834;115.7724;2;301.62;39.78;1011.39;3.38;358.96;0.000000;0.000000;0.000000
2022-10-18;04:30;107.5424;43.6543;4.4946;155.6914;41.7843;31.6587;73.4431;87.5117;133.5048;2;302.24;37.89;1011.47;3.40;0.17;0.000000;0.000000;0.000000
2022-10-18;04:45;132.6151;45.8410;5.0737;183.5299;58.0384;32.0442;90.0826;102.2968;150.5629;2;302.85;36.01;1011.55;3.43;1.36;0.000000;0.000000;0.000000
2022-10-18;05:00;151.7377;46.2851;5.4555;203.4783;73.5835;32.2351;105.8186;116.6612;166.8737;2;303.46;34.12;1011.63;3.46;2.54;0.000000;0.000000;0.000000
