# HelioClim-3 Archive Database of Solar Irradiance v5 (derived from satellite data) and meteorological data (MERRA-2/NASA and GFS/NCEP)
# Provider;MINES ParisTech / Armines / Transvalor (France), National Aeronautics and Space Administration (NASA) / Goddard Space Flight Center and National Centers for Environmental Prediction (NCEP)
# More information at;http://www.soda-pro.com, http://gmao.gsfc.nasa.gov/reanalysis/MERRA-2 and https://www.emc.ncep.noaa.gov/emc/pages/numerical_forecast_systems/gfs/documentation.php
# gfs update info;date 2022-10-18 - cycle 0
# Site latitude (positive means North);24.616
# Site longitude (positive means East);50.895
# Elevation (m);4
# Date beginning;2022-10-18
# Date end;2022-10-18
# Meteo Data;no MERRA-2 data for this period / GFS data from 2022-10-18 to 2022-10-18
# Time reference (hour);UT
# Summarization (period of integration);15 minutes (min)
# Date - Instant;The date or instant given for each value corresponds to the end of the summarization
# Tilt angle (degrees);-999 (tracking)
# Azimuth angle (degrees);-999 (tracking)
# Albedo of the ground;0.20
# Take into account the shadows due to relief?;1 (yes, with horizon computed from SRTM)
# Calibration;None
# Minimum Sun Elevation;2
# 
# Columns:
# Irradiation (Wh/m2);Irradiation over the period (-999 if no data)
# Clear-Sky (Wh/m2);Irradiation over the period if the sky were clear
# Top of Atmosphere (Wh/m2);Irradiation over the period at the top of the atmosphere (extraterrestrial)
# Code;0: no data, 1: sun below horizon, 2: satellite assessment, 5: interpolation in time, 6: forecast
# Temperature (K);Temperature at 2 m above ground
# Relative humidity (%);Relative humidity at 2 m above ground
# Pressure (hPa);Pressure at ground level
# Wind speed (m/s);Wind speed at 10 m above ground
# Wind direction (deg);Wind direction at 10 m above ground (0 means from North, 90 from East...)
# Rainfall (kg/m2);Rainfall (= rain depth in mm)
# Snowfall (kg/m2);Snowfall
# Snow depth (m);Snow depth

# Irradiation values from HelioClim-3 and meteorological data (MERRA-2 and GFS)
# Date;Time;Direct Inclined;Diffuse Inclined;Reflected;Global Inclined;Direct Horiz;Diffuse Horiz;Global Horiz;Clear-Sky;Top of Atmosphere;Code;Temperature;Relative Humidity;Pressure;Wind speed;Wind direction;Rainfall;Snowfall;Snow depth
2022-10-18;00:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;298.34;54.35;1006.93;2.48;335.97;0.000000;0.000000;0.000000
2022-10-18;00:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;298.35;55.09;1006.98;2.53;335.95;0.000000;0.000000;0.000000
2022-10-18;00:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;298.36;55.83;1007.02;2.57;335.93;0.000000;0.000000;0.000000
2022-10-18;01:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;298.37;56.57;1007.06;2.62;335.91;0.000000;0.000000;0.000000
2022-10-18;01:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;298.39;57.31;1007.10;2.66;335.88;0.000000;0.000000;0.000000
2022-10-18;01:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;298.40;58.05;1007.14;2.71;335.86;0.000000;0.000000;0.000000
2022-10-18;01:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;298.41;58.79;1007.18;2.75;335.85;0.000000;0.000000;0.000000
2022-10-18;02:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;298.42;59.53;1007.22;2.80;335.83;0.000000;0.000000;0.000000
2022-10-18;02:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;298.43;60.27;1007.26;2.85;335.81;0.000000;0.000000;0.000000
2022-10-18;02:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;298.44;61.01;1007.30;2.89;335.79;0.000000;0.000000;0.000000
2022-10-18;02:45;0.0890;0.0296;0.0061;0.1247;0.0020;0.0617;0.0637;0.4180;1.7287;5;298.45;61.75;1007.35;2.94;335.77;0.000000;0.000000;0.000000
2022-10-18;03:00;2.2901;1.2897;0.2121;3.7919;0.1276;2.1348;2.2624;5.9390;18.3767;5;298.46;62.49;1007.39;2.98;335.76;0.000000;0.000000;0.000000
2022-10-18;03:15;2.6546;3.0074;0.4542;6.1162;0.2971;4.8282;5.1253;15.7723;38.3071;2;299.02;60.31;1007.48;2.99;339.28;0.000000;0.000000;0.000000
2022-10-18;03:30;3.1869;5.1729;0.7190;9.0788;0.5386;8.1244;8.6631;28.1323;57.9708;2;299.58;58.14;1007.56;3.00;342.77;0.000000;0.000000;0.000000
2022-10-18;03:45;7.9907;11.2754;1.3581;20.6242;1.8531;15.7378;17.5908;42.0161;77.2837;2;300.15;55.97;1007.65;3.03;346.22;0.000000;0.000000;0.000000
2022-10-18;04:00;42.7083;27.3919;2.7492;72.8494;12.1486;26.1083;38.2568;56.7109;96.1630;2;300.71;53.79;1007.74;3.07;349.59;0.000000;0.000000;0.000000
2022-10-18;04:15;77.8637;37.9994;3.7292;119.5924;26.0043;29.8964;55.9008;71.7321;114.5279;2;301.27;51.62;1007.82;3.12;352.87;0.000000;0.000000;0.000000
2022-10-18;04:30;101.1798;43.3456;4.3800;148.9054;38.9520;32.2118;71.1638;86.7490;132.2998;2;301.83;49.44;1007.91;3.17;356.04;0.000000;0.000000;0.000000
2022-10-18;04:45;123.4620;46.2693;4.9260;174.6573;53.6356;33.3114;86.9470;101.5258;149.4025;2;302.39;47.27;1008.00;3.24;359.10;0.000000;0.000000;0.000000
2022-10-18;05:00;144.6289;47.1375;5.3464;197.1129;69.6553;33.4009;103.0562;115.8854;165.7628;2;302.95;45.10;1008.09;3.32;2.02;0.000000;0.000000;0.000000
2022-10-18;05:15;162.1185;46.7179;5.6246;214.4610;85.3639;33.1855;118.5494;129.6873;181.3107;2;303.51;42.92;1008.17;3.40;4.80;0.000000;0.000000;0.000000
2022-10-18;05:30;172.8135;46.4989;5.6975;225.0099;98.3599;33.7290;132.0889;142.8160;195.9796;2;304.08;40.75;1008.26;3.49;7.44;0.000000;0.000000;0.000000
2022-10-18;05:45;189.4030;43.9745;5.7868;239.1644;115.3220;32.1731;147.4951;155.1744;209.7066;2;304.64;38.58;1008.35;3.59;9.94;0.000000;0.000000;0.000000
2022-10-18;06:00;190.5684;45.1197;5.5795;241.2676;123.0241;34.1995;157.2236;166.6797;222.4330;2;305.20;36.40;1008.43;3.69;12.31;0.000000;0.000000;0.000000
2022-10-18;06:15;191.7935;46.0272;5.3514;243.1722;130.3326;35.9630;166.2956;177.2660;234.1043;2;305.45;35.40;1008.27;3.73;11.10;0.000000;0.000000;0.000000
2022-10-18;06:30;197.6424;45.2710;5.1241;248.0375;140.3813;36.0834;176.4646;186.8710;244.6705;2;305.70;34.39;1008.11;3.77;9.92;0.000000;0.000000;0.000000
2022-10-18;06:45;203.0856;44.3544;4.9041;252.3441;149.7876;36.0005;185.7881;195.4373;254.0864;2;305.95;33.38;1007.94;3.82;8.76;0.000000;0.000000;0.000000
2022-10-18;07:00;208.1875;43.3110;4.6478;256.1463;158.5158;35.7109;194.2267;202.9192;262.3117;2;306.20;32.38;1007.78;3.86;7.63;0.000000;0.000000;0.000000
2022-10-18;07:15;208.9014;43.6403;4.3964;256.9381;163.3018;36.6111;199.9129;209.2776;269.3110;2;306.45;31.37;1007.62;3.91;6.52;0.000000;0.000000;0.000000
2022-10-18;07:30;211.9831;42.9789;4.1634;259.1254;169.2452;36.4793;205.7245;214.4734;275.0545;2;306.71;30.36;1007.45;3.95;5.44;0.000000;0.000000;0.000000
2022-10-18;07:45;213.7496;42.6583;3.9978;260.4057;173.4211;36.5697;209.9909;218.4845;279.5175;6;306.96;29.36;1007.29;4.00;4.39;0.000000;0.000000;0.000000
2022-10-18;08:00;215.0360;42.4146;3.8409;261.2915;176.4399;36.6092;213.0490;221.2932;282.6810;6;307.21;28.35;1007.13;4.05;3.36;0.000000;0.000000;0.000000
2022-10-18;08:15;215.6325;42.3167;3.7771;261.7263;178.0868;36.6839;214.7706;222.8851;284.5314;6;307.46;27.34;1006.97;4.10;2.36;0.000000;0.000000;0.000000
2022-10-18;08:30;216.4210;42.0593;3.7374;262.2178;179.0704;36.4837;215.5541;223.2521;285.0608;6;307.71;26.34;1006.80;4.15;1.38;0.000000;0.000000;0.000000
2022-10-18;08:45;214.9608;42.5542;3.7844;261.2994;177.3669;36.8826;214.2495;222.3920;284.2669;6;307.96;25.33;1006.64;4.21;0.43;0.000000;0.000000;0.000000
2022-10-18;09:00;213.6133;42.9156;3.8539;260.3828;174.9458;37.0307;211.9765;220.3088;282.1530;6;308.21;24.32;1006.48;4.26;359.50;0.000000;0.000000;0.000000
2022-10-18;09:15;211.2251;43.5447;4.0116;258.7814;170.8917;37.3283;208.2201;216.9901;278.7284;6;308.20;24.16;1006.36;4.31;358.37;0.000000;0.000000;0.000000
2022-10-18;09:30;207.6843;44.4817;4.1691;256.3351;165.1834;37.7917;202.9751;212.4550;274.0075;6;308.20;24.00;1006.25;4.36;357.27;0.000000;0.000000;0.000000
2022-10-18;09:45;203.4357;45.4971;4.3953;253.3281;158.2648;38.2383;196.5030;206.7458;268.0107;6;308.19;23.84;1006.14;4.41;356.19;0.000000;0.000000;0.000000
2022-10-18;10:00;200.2491;45.9645;4.6227;250.8363;151.5721;38.0589;189.6310;199.8914;260.7636;6;308.18;23.68;1006.03;4.46;355.14;0.000000;0.000000;0.000000
2022-10-18;10:15;195.2882;46.8087;4.8766;246.9735;143.0301;38.1652;181.1953;191.9266;252.2973;6;308.18;23.52;1005.92;4.52;354.12;0.000000;0.000000;0.000000
2022-10-18;10:30;187.0156;48.4457;5.0566;240.5179;131.7337;38.9624;170.6961;182.8935;242.6480;6;308.17;23.36;1005.81;4.57;353.11;0.000000;0.000000;0.000000
2022-10-18;10:45;184.1057;48.0860;5.3086;237.5002;123.9089;37.7860;161.6949;172.8412;231.8569;6;308.16;23.19;1005.70;4.63;352.14;0.000000;0.000000;0.000000
2022-10-18;11:00;183.5023;46.8588;5.5329;235.8941;117.1627;35.6927;152.8554;161.8268;219.9705;6;308.15;23.03;1005.59;4.69;351.18;0.000000;0.000000;0.000000
2022-10-18;11:15;177.5818;46.8072;5.6609;230.0499;106.7522;34.7483;141.5005;149.9173;207.0394;6;308.15;22.87;1005.48;4.75;350.25;0.000000;0.000000;0.000000
2022-10-18;11:30;163.3288;48.2024;5.5840;217.1153;91.6078;35.4170;127.0248;137.1908;193.1192;6;308.14;22.71;1005.37;4.81;349.35;0.000000;0.000000;0.000000
2022-10-18;11:45;151.1668;48.2221;5.4698;204.8587;78.2662;34.9200;113.1861;123.7396;178.2694;6;308.13;22.55;1005.26;4.87;348.46;0.000000;0.000000;0.000000
2022-10-18;12:00;136.0218;47.6540;5.2047;188.8804;64.2381;34.3218;98.5599;109.6742;162.5536;6;308.13;22.39;1005.15;4.93;347.60;0.000000;0.000000;0.000000
2022-10-18;12:15;123.0180;45.7183;4.8858;173.6221;52.2037;32.5588;84.7626;95.2068;146.0390;6;307.63;24.51;1005.20;4.90;348.77;0.000000;0.000000;0.000000
2022-10-18;12:30;107.9895;42.7731;4.4302;155.1928;40.4355;30.3658;70.8013;80.4842;128.7965;6;307.14;26.63;1005.25;4.87;349.94;0.000000;0.000000;0.000000
2022-10-18;12:45;92.1020;38.5643;3.8772;134.5435;29.7344;27.4687;57.2031;65.6420;110.8999;6;306.64;28.75;1005.30;4.84;351.13;0.000000;0.000000;0.000000
2022-10-18;13:00;72.5827;32.7316;3.1885;108.5028;19.5767;24.0660;43.6427;50.9563;92.4258;6;306.15;30.87;1005.35;4.82;352.33;0.000000;0.000000;0.000000
2022-10-18;13:15;45.0644;23.6999;2.3295;71.0938;9.7282;19.9351;29.6633;36.8106;73.4532;6;305.65;32.99;1005.40;4.80;353.55;0.000000;0.000000;0.000000
2022-10-18;13:30;21.3960;13.6921;1.4846;36.5728;3.4567;14.2101;17.6668;23.7455;54.0635;6;305.16;35.11;1005.45;4.78;354.77;0.000000;0.000000;0.000000
2022-10-18;13:45;7.2328;5.9348;0.7727;13.9403;0.7597;7.8592;8.6189;12.5032;34.3396;6;304.67;37.24;1005.50;4.76;356.00;0.000000;0.000000;0.000000
2022-10-18;14:00;3.0557;1.5727;0.2525;4.8809;0.1430;2.5267;2.6697;3.9982;14.3661;6;304.17;39.36;1005.56;4.74;357.25;0.000000;0.000000;0.000000
2022-10-18;14:15;0.0000;0.0266;0.0067;0.0334;0.0000;0.0703;0.0703;0.0791;0.4625;6;303.68;41.48;1005.61;4.73;358.50;0.000000;0.000000;0.000000
2022-10-18;14:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;303.18;43.60;1005.66;4.72;359.76;0.000000;0.000000;0.000000
2022-10-18;14:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;302.69;45.72;1005.71;4.71;1.02;0.000000;0.000000;0.000000
2022-10-18;15:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;302.19;47.84;1005.76;4.70;2.29;0.000000;0.000000;0.000000
2022-10-18;15:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;302.11;47.21;1005.80;4.51;4.01;0.000000;0.000000;0.000000
2022-10-18;15:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;302.02;46.58;1005.83;4.32;5.89;0.000000;0.000000;0.000000
2022-10-18;15:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;301.93;45.95;1005.87;4.14;7.94;0.000000;0.000000;0.000000
2022-10-18;16:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;301.85;45.32;1005.91;3.97;10.17;0.000000;0.000000;0.000000
2022-10-18;16:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;301.76;44.69;1005.95;3.80;12.60;0.000000;0.000000;0.000000
2022-10-18;16:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;301.67;44.06;1005.98;3.63;15.26;0.000000;0.000000;0.000000
