# HelioClim-3 Archive Database of Solar Irradiance v5 (derived from satellite data) and meteorological data (MERRA-2/NASA and GFS/NCEP)
# Provider;MINES ParisTech / Armines / Transvalor (France), National Aeronautics and Space Administration (NASA) / Goddard Space Flight Center and National Centers for Environmental Prediction (NCEP)
# More information at;http://www.soda-pro.com, http://gmao.gsfc.nasa.gov/reanalysis/MERRA-2 and https://www.emc.ncep.noaa.gov/emc/pages/numerical_forecast_systems/gfs/documentation.php
# gfs update info;date 2022-10-18 - cycle 0
# Site latitude (positive means North);24.508
# Site longitude (positive means East);51.013
# Elevation (m);25
# Date beginning;2022-10-18
# Date end;2022-10-18
# Meteo Data;no MERRA-2 data for this period / GFS data from 2022-10-18 to 2022-10-18
# Time reference (hour);UT
# Summarization (period of integration);15 minutes (min)
# Date - Instant;The date or instant given for each value corresponds to the end of the summarization
# Tilt angle (degrees);-999 (tracking)
# Azimuth angle (degrees);-999 (tracking)
# Albedo of the ground;0.20
# Take into account the shadows due to relief?;1 (yes, with horizon computed from SRTM)
# Calibration;None
# Minimum Sun Elevation;2
# 
# Columns:
# Irradiation (Wh/m2);Irradiation over the period (-999 if no data)
# Clear-Sky (Wh/m2);Irradiation over the period if the sky were clear
# Top of Atmosphere (Wh/m2);Irradiation over the period at the top of the atmosphere (extraterrestrial)
# Code;0: no data, 1: sun below horizon, 2: satellite assessment, 5: interpolation in time, 6: forecast
# Temperature (K);Temperature at 2 m above ground
# Relative humidity (%);Relative humidity at 2 m above ground
# Pressure (hPa);Pressure at ground level
# Wind speed (m/s);Wind speed at 10 m above ground
# Wind direction (deg);Wind direction at 10 m above ground (0 means from North, 90 from East...)
# Rainfall (kg/m2);Rainfall (= rain depth in mm)
# Snowfall (kg/m2);Snowfall
# Snow depth (m);Snow depth

# Irradiation values from HelioClim-3 and meteorological data (MERRA-2 and GFS)
# Date;Time;Direct Inclined;Diffuse Inclined;Reflected;Global Inclined;Direct Horiz;Diffuse Horiz;Global Horiz;Clear-Sky;Top of Atmosphere;Code;Temperature;Relative Humidity;Pressure;Wind speed;Wind direction;Rainfall;Snowfall;Snow depth
2022-10-18;00:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;298.62;46.36;1008.31;3.10;336.35;0.000000;0.000000;0.000000
2022-10-18;00:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;298.59;47.03;1008.36;3.10;337.01;0.000000;0.000000;0.000000
2022-10-18;00:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;298.55;47.70;1008.41;3.09;337.68;0.000000;0.000000;0.000000
2022-10-18;01:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;298.52;48.38;1008.45;3.09;338.34;0.000000;0.000000;0.000000
2022-10-18;01:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;298.48;49.05;1008.50;3.09;339.01;0.000000;0.000000;0.000000
2022-10-18;01:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;298.45;49.72;1008.55;3.08;339.68;0.000000;0.000000;0.000000
2022-10-18;01:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;298.41;50.39;1008.60;3.08;340.34;0.000000;0.000000;0.000000
2022-10-18;02:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;298.38;51.06;1008.64;3.08;341.01;0.000000;0.000000;0.000000
2022-10-18;02:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;298.35;51.73;1008.69;3.08;341.68;0.000000;0.000000;0.000000
2022-10-18;02:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;298.31;52.41;1008.74;3.08;342.36;0.000000;0.000000;0.000000
2022-10-18;02:45;0.0633;0.0223;0.0047;0.0903;0.0014;0.0478;0.0492;0.4354;1.7889;5;298.28;53.08;1008.79;3.08;343.03;0.000000;0.000000;0.000000
2022-10-18;03:00;2.0589;1.1803;0.1954;3.4347;0.1177;1.9699;2.0876;5.9703;18.5351;5;298.24;53.75;1008.83;3.08;343.70;0.000000;0.000000;0.000000
2022-10-18;03:15;2.6271;2.9891;0.4518;6.0681;0.2955;4.8060;5.1015;15.7995;38.4855;2;298.86;51.78;1008.92;3.07;346.36;0.000000;0.000000;0.000000
2022-10-18;03:30;3.2367;5.2508;0.7280;9.2155;0.5507;8.2315;8.7823;28.1569;58.1689;2;299.47;49.81;1009.00;3.07;349.04;0.000000;0.000000;0.000000
2022-10-18;03:45;10.6836;12.7886;1.5048;24.9770;2.4902;17.0174;19.5076;42.0423;77.5010;2;300.09;47.84;1009.08;3.08;351.70;0.000000;0.000000;0.000000
2022-10-18;04:00;39.4681;26.8974;2.7033;69.0688;11.1928;26.4336;37.6264;56.7423;96.3992;2;300.70;45.86;1009.16;3.09;354.35;0.000000;0.000000;0.000000
2022-10-18;04:15;65.8292;36.5242;3.5353;105.8888;22.0380;31.0153;53.0533;71.7721;114.7825;2;301.31;43.89;1009.24;3.11;356.97;0.000000;0.000000;0.000000
2022-10-18;04:30;84.9209;42.7292;4.1273;131.7774;32.7318;34.3994;67.1312;86.7999;132.5721;2;301.93;41.92;1009.32;3.14;359.55;0.000000;0.000000;0.000000
2022-10-18;04:45;101.3611;47.0492;4.5883;152.9986;44.1049;36.9910;81.0959;101.5899;149.6920;2;302.54;39.95;1009.41;3.17;2.09;0.000000;0.000000;0.000000
2022-10-18;05:00;114.4639;50.1358;4.8932;169.4929;55.2222;39.2525;94.4747;115.9645;166.0686;2;303.16;37.98;1009.49;3.21;4.57;0.000000;0.000000;0.000000
